time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature1.U.Actual,FirstStage.CombinerOperation.Temperature2.U.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement0.U.Setpoint,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement1.U.Setpoint,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement2.U.Setpoint,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement3.U.Setpoint,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement4.U.Setpoint,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement5.U.Setpoint,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement6.U.Setpoint,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement7.U.Setpoint,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement8.U.Setpoint,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement9.U.Setpoint,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement10.U.Setpoint,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement11.U.Setpoint,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement12.U.Setpoint,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement13.U.Setpoint,Stage1.Output.Measurement14.U.Actual,Stage1.Output.Measurement14.U.Setpoint,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual,Stage2.Output.Measurement0.U.Actual,Stage2.Output.Measurement0.U.Setpoint,Stage2.Output.Measurement1.U.Actual,Stage2.Output.Measurement1.U.Setpoint,Stage2.Output.Measurement2.U.Actual,Stage2.Output.Measurement2.U.Setpoint,Stage2.Output.Measurement3.U.Actual,Stage2.Output.Measurement3.U.Setpoint,Stage2.Output.Measurement4.U.Actual,Stage2.Output.Measurement4.U.Setpoint,Stage2.Output.Measurement5.U.Actual,Stage2.Output.Measurement5.U.Setpoint,Stage2.Output.Measurement6.U.Actual,Stage2.Output.Measurement6.U.Setpoint,Stage2.Output.Measurement7.U.Actual,Stage2.Output.Measurement7.U.Setpoint,Stage2.Output.Measurement8.U.Actual,Stage2.Output.Measurement8.U.Setpoint,Stage2.Output.Measurement9.U.Actual,Stage2.Output.Measurement9.U.Setpoint,Stage2.Output.Measurement10.U.Actual,Stage2.Output.Measurement10.U.Setpoint,Stage2.Output.Measurement11.U.Actual,Stage2.Output.Measurement11.U.Setpoint,Stage2.Output.Measurement12.U.Actual,Stage2.Output.Measurement12.U.Setpoint,Stage2.Output.Measurement13.U.Actual,Stage2.Output.Measurement13.U.Setpoint,Stage2.Output.Measurement14.U.Actual,Stage2.Output.Measurement14.U.Setpoint
2019-03-06 10:56:51,17.24,23.53,11.54,200,963.0,247,1297.24,72.1,72.2,46.95,10.48,408.17,79.9,75.1,12.59,236,601.11,257,210.3,68.97,69.08,72.5,13.86,231.02,73.5,59.9,9.02,186,421.16,200,225.18,78.3,77.9,345.92,13.77,244.41,67.3,65.2,104.6,112.2,80.0,12.76,13.75,11.4,22.74,11.7,13.02,21.94,21.88,30.95,32.55,0.0,2.74,4.13,4.25,2.88,2.97,20.75,21.3,17.75,19.52,8.02,8.65,5.59,6.16,0.0,2.02,3.35,3.16,15.54,17.72,361.0,362.0,17.0,313.0,17.0,304.0,56.0,310.0,290.0,264.9,237.9,244.9,64.7,148.8,0.0,12.05,0.0,11.71,0.0,11,21.13,20.73,30.85,31.36,2.46,2.71,0.36,0.01,2.48,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.22,1.85,3.72,2.89,0.0,11.71
2019-03-06 10:56:53,17.24,23.53,11.54,200,963.0,247,1310.95,72.1,72.2,46.55,10.48,412.01,79.9,75.1,12.59,236,601.11,257,207.14,69.01,69.07,72.56,13.9,235.82,73.6,60.0,9.02,186,421.16,200,215.71,78.3,77.9,342.66,13.76,245.17,67.3,65.2,104.5,112.6,80.0,12.74,13.75,11.49,22.74,11.64,13.02,21.94,21.88,30.88,32.55,0.0,2.74,4.28,4.25,2.86,2.97,20.7,21.3,17.82,19.52,8.08,8.65,5.62,6.16,0.0,2.02,3.34,3.16,15.5,17.72,360.0,362.0,17.0,313.0,17.0,304.0,55.0,310.0,290.0,264.9,238.0,245.0,64.7,149.2,0.0,12.05,4.77,11.71,0.0,11,21.43,20.73,31.05,31.36,2.35,2.71,0.34,0.01,2.46,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.17,1.85,3.58,2.89,0.0,11.71
2019-03-06 10:56:54,17.24,23.53,11.54,200,963.0,247,1251.99,72.1,72.2,47.09,10.48,420.08,79.9,75.1,12.59,236,601.11,257,212.27,68.96,69.05,72.44,13.91,229.63,73.6,60.1,9.02,186,421.16,200,215.41,78.3,78.0,339.98,13.82,244.9,67.3,65.2,104.5,111.7,80.0,12.74,13.75,11.49,22.74,11.64,13.02,21.94,21.88,30.88,32.55,0.0,2.74,4.28,4.25,2.86,2.97,20.7,21.3,17.82,19.52,8.08,8.65,5.62,6.16,0.0,2.02,3.34,3.16,15.5,17.72,360.0,362.0,16.0,313.0,16.0,304.0,55.0,310.0,290.0,264.9,238.0,245.0,64.7,149.1,0.0,12.05,4.67,11.71,0.0,11,0.0,20.73,30.58,31.36,2.66,2.71,0.86,0.01,2.6,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.25,1.85,3.32,2.89,0.0,11.71
2019-03-06 10:56:55,17.24,23.53,11.54,200,963.0,247,1266.36,72.1,72.2,47.09,10.52,408.12,79.9,75.1,12.59,236,601.11,257,219.78,68.97,69.06,72.5,13.85,228.85,73.6,60.1,9.02,186,421.16,200,216.98,78.3,78.0,338.94,13.65,244.94,67.3,65.2,104.5,112.6,80.0,12.76,13.75,11.5,22.74,11.64,13.02,21.95,21.88,30.9,32.55,0.0,2.74,4.24,4.25,2.89,2.97,20.77,21.3,17.82,19.52,8.02,8.65,5.59,6.16,0.0,2.02,3.19,3.16,15.57,17.72,360.0,362.0,17.0,313.0,17.0,304.0,54.0,310.0,290.0,264.9,238.0,245.1,64.7,148.3,0.0,12.05,4.74,11.71,0.0,11,0.0,20.73,30.75,31.36,2.25,2.71,0.53,0.01,2.35,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.23,1.85,3.44,2.89,0.0,11.71
2019-03-06 10:56:56,17.24,23.53,11.54,200,963.0,247,1272.69,72.1,72.1,47.49,10.48,401.26,80.0,75.1,12.59,236,601.11,257,220.93,68.95,69.09,72.38,13.86,233.78,73.6,60.2,9.02,186,421.16,200,228.76,78.3,78.0,337.31,13.69,245.18,67.3,65.2,104.3,111.6,80.0,12.76,13.75,11.5,22.74,11.64,13.02,21.95,21.88,30.9,32.55,0.0,2.74,4.24,4.25,2.89,2.97,20.77,21.3,17.82,19.52,8.02,8.65,5.59,6.16,0.0,2.02,3.19,3.16,15.57,17.72,360.0,362.0,16.0,313.0,16.0,304.0,54.0,310.0,290.0,264.9,238.0,245.1,64.7,148.7,0.0,12.05,0.0,11.71,0.0,11,21.5,20.73,29.95,31.36,2.36,2.71,0.35,0.01,2.84,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.24,1.85,3.82,2.89,0.0,11.71
2019-03-06 10:56:57,17.24,23.53,11.54,200,963.0,247,1304.23,72.1,72.1,47.22,10.48,410.91,80.0,75.1,12.59,236,601.11,257,213.93,69.0,69.09,72.63,13.86,235.0,73.6,60.2,9.02,186,421.16,200,213.9,78.3,78.0,344.29,13.75,244.4,67.3,65.2,104.3,112.2,80.0,12.79,13.75,11.45,22.74,11.67,13.02,21.96,21.88,31.04,32.55,0.0,2.74,4.15,4.25,2.87,2.97,20.71,21.3,17.68,19.52,8.08,8.65,5.49,6.16,1.75,2.02,2.73,3.16,15.63,17.72,360.0,362.0,16.0,313.0,16.0,304.0,53.0,310.0,290.0,264.9,238.0,245.1,64.7,148.2,0.0,12.05,0.0,11.71,0.0,11,21.32,20.73,30.26,31.36,2.44,2.71,0.57,0.01,2.33,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.2,1.85,3.63,2.89,0.0,11.71
2019-03-06 10:57:02,17.24,23.53,11.54,200,963.0,247,1162.04,72.1,72.0,47.36,10.48,405.07,80.0,75.1,12.59,236,601.11,257,214.59,68.97,69.09,72.38,13.89,235.75,73.6,60.4,9.02,186,421.16,200,215.14,78.3,78.0,339.33,13.75,244.4,67.3,65.2,105.0,112.0,80.0,12.78,13.75,11.43,22.74,11.67,13.02,21.98,21.88,31.03,32.55,0.0,2.74,4.05,4.25,2.9,2.97,20.74,21.3,17.62,19.52,8.0,8.65,5.5,6.16,1.74,2.02,2.73,3.16,15.63,17.72,360.0,362.0,17.0,313.0,17.0,304.0,53.0,310.0,290.0,265.0,238.0,245.1,64.7,148.9,0.0,12.05,4.71,11.71,0.0,11,21.67,20.73,30.81,31.36,2.34,2.71,0.33,0.01,2.36,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.2,1.85,3.63,2.89,0.0,11.71
2019-03-06 10:57:05,17.24,23.53,11.54,200,963.0,247,1294.81,72.1,72.0,47.49,10.52,418.22,80.0,75.1,12.59,236,601.11,257,218.33,69.01,69.07,72.81,13.9,234.92,73.7,60.4,9.02,186,421.16,200,212.1,78.3,78.0,333.76,13.73,244.82,67.3,65.2,105.0,112.1,80.0,12.76,13.75,11.52,22.74,11.63,13.02,21.96,21.88,30.81,32.55,0.0,2.74,4.14,4.25,2.98,2.97,20.76,21.3,17.63,19.52,7.92,8.65,5.49,6.16,1.67,2.02,2.74,3.16,15.69,17.72,360.0,361.0,16.0,313.0,16.0,304.0,54.0,310.0,290.0,265.0,238.0,245.0,64.7,146.9,0.0,12.05,5.03,11.71,4.63,11,21.58,20.73,30.78,31.36,2.28,2.71,0.42,0.01,2.43,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.14,1.85,3.61,2.89,0.0,11.71
2019-03-06 10:57:06,17.24,23.53,11.54,200,963.0,247,1318.02,72.1,71.9,48.03,10.48,402.67,80.0,75.1,12.59,236,601.11,257,186.96,68.99,69.08,72.44,13.85,235.87,73.6,60.3,9.02,186,421.16,200,192.51,78.3,78.1,341.89,13.79,244.4,67.3,65.2,105.0,111.9,80.0,12.76,13.75,11.52,22.74,11.63,13.02,21.96,21.88,30.81,32.55,0.0,2.74,4.14,4.25,2.98,2.97,20.76,21.3,17.63,19.52,7.92,8.65,5.49,6.16,1.67,2.02,2.74,3.16,15.69,17.72,359.0,362.0,17.0,313.0,17.0,304.0,55.0,310.0,290.0,265.0,238.0,245.0,64.7,146.5,0.0,12.05,4.89,11.71,0.0,11,21.54,20.73,29.99,31.36,2.31,2.71,0.41,0.01,2.38,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.16,1.85,3.44,2.89,0.0,11.71
2019-03-06 10:57:07,17.24,23.53,11.54,200,963.0,247,883.07,72.1,71.9,48.97,10.45,412.02,80.0,75.1,12.59,236,601.11,257,208.11,68.97,69.06,72.44,13.86,231.58,73.7,60.3,9.02,186,421.16,200,218.87,78.3,78.1,342.4,13.79,244.4,67.3,65.2,105.0,113.0,80.0,12.76,13.75,11.52,22.74,11.63,13.02,21.96,21.88,30.81,32.55,0.0,2.74,4.14,4.25,2.98,2.97,20.76,21.3,17.63,19.52,7.92,8.65,5.49,6.16,1.67,2.02,2.74,3.16,15.69,17.72,359.0,361.0,17.0,313.0,17.0,304.0,55.0,310.0,290.0,265.0,238.0,245.0,64.7,147.5,0.0,12.05,5.11,11.71,4.77,11,21.7,20.73,30.15,31.36,2.34,2.71,0.36,0.01,2.13,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.06,1.85,3.51,2.89,0.0,11.71
